Database
Id,Effectivity,Cycle,Effective Dates,Supplier,Extract Code,Database Created,Report Created,NDB Size,Target OFPs,Origin,Application Copyright,CSV Report Copyright
ZLXY,UPDU7S,RW23R,Base,,,,,60,TF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,,At or Above,7880,,,,,,,,,,,,,1.00
ZLXY,UPDU7S,RW23R,Base,,,,,70,TF,ZS,NDB,N 34° 13' 18.00",E 108° 51' 12.00",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZLXY,UPDU7S,RW23R,Base,,,,,80,TF,XY406,Waypoint,N 34° 00' 05.90",E 108° 51' 17.50",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU7S,RW23R,Base,,,,,90,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU7T,RW24L,Runway,,,,,10,CF,XY699,Waypoint,N 34° 20' 13.10",E 108° 38' 29.80",,,232.0 M,,At or Above,4600,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU7T,RW24L,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU7T,RW24R,Runway,,,,,10,CF,XY630,Waypoint,N 34° 20' 22.40",E 108° 38' 20.00",,,232.0 M,,At or Above,4600,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU7T,RW24R,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,10,IF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,20,TF,XY960,Waypoint,N 34° 20' 15.50",E 108° 25' 35.70",,,,,,,,At or Below,230,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,30,TF,XY640,Waypoint,N 34° 29' 04.60",E 108° 33' 46.80",,,,,At or Above,7880,,At or Below,250,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,40,TF,ZS,NDB,N 34° 13' 18.00",E 108° 51' 12.00",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,50,TF,XY406,Waypoint,N 34° 00' 05.90",E 108° 51' 17.50",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU7T,,Base,,,,,60,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU7U,RW06L,Runway,,,,,10,CF,XY510,Waypoint,N 34° 32' 26.20",E 108° 54' 59.40",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU7U,RW06L,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,250,,,,,,,,,,1.00
ZLXY,UPDU7U,RW06R,Runway,,,,,10,CF,XY599,Waypoint,N 34° 32' 17.00",E 108° 55' 09.30",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU7U,RW06R,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,250,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,10,IF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,250,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,20,TF,XY530,Waypoint,N 34° 42' 17.80",E 108° 50' 02.10",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,30,TF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,,At or Above,7880,,,,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,40,TF,ZS,NDB,N 34° 13' 18.00",E 108° 51' 12.00",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,50,TF,XY406,Waypoint,N 34° 00' 05.90",E 108° 51' 17.50",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU7U,,Base,,,,,60,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,10,DF,DE05L,Waypoint,N 34° 27' 52.95",E 108° 46' 00.30",True,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,20,VA,,,,,,,52.0 M,,At or Above,2140,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,30,DF,XY410,Waypoint,N 34° 38' 10.60",E 108° 50' 32.10",,,,,At or Above,4930,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,40,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5910,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,50,TF,KLX,VHF Navaid,N 34° 15' 54.00",E 109° 14' 54.00",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,60,TF,XY402,Waypoint,N 34° 03' 12.30",E 109° 09' 01.90",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU9W,RW05L,Base,,,,,70,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,10,DF,DE23R,Waypoint,N 34° 26' 31.75",E 108° 44' 08.25",True,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,20,VA,,,,,,,232.0 M,,At or Above,2140,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,30,DF,XY701,Waypoint,N 34° 24' 59.70",E 108° 34' 37.00",,,,,At or Above,4600,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,40,TF,XY702,Waypoint,N 34° 23' 21.70",E 108° 24' 33.60",,,,,,,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,50,TF,ZNX,VHF Navaid,N 34° 06' 42.00",E 108° 30' 12.00",,,,,At or Above,8860,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,60,TF,XY606,Waypoint,N 33° 57' 46.20",E 108° 34' 30.70",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,70,TF,XY607,Waypoint,N 33° 51' 41.40",E 108° 37' 31.00",,,,,At or Above,12800,,,,,,,,,,,,,1.00
ZLXY,UPDU9X,RW23R,Base,,,,,80,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9Y,RW24L,Runway,,,,,10,CF,XY699,Waypoint,N 34° 20' 13.10",E 108° 38' 29.80",,,232.0 M,,At or Above,4600,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU9Y,RW24L,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Y,RW24R,Runway,,,,,10,CF,XY630,Waypoint,N 34° 20' 22.40",E 108° 38' 20.00",,,232.0 M,,At or Above,4600,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU9Y,RW24R,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Y,,Base,,,,,10,IF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Y,,Base,,,,,20,TF,ZNX,VHF Navaid,N 34° 06' 42.00",E 108° 30' 12.00",,,,,At or Above,8860,,At or Below,230,,,,,,,,,,1.00
ZLXY,UPDU9Y,,Base,,,,,30,TF,XY606,Waypoint,N 33° 57' 46.20",E 108° 34' 30.70",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU9Y,,Base,,,,,40,TF,XY607,Waypoint,N 33° 51' 41.40",E 108° 37' 31.00",,,,,At or Above,12800,,,,,,,,,,,,,1.00
ZLXY,UPDU9Y,,Base,,,,,50,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,UPDU9Z,RW06L,Runway,,,,,10,CF,XY510,Waypoint,N 34° 32' 26.20",E 108° 54' 59.40",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU9Z,RW06L,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Z,RW06R,Runway,,,,,10,CF,XY599,Waypoint,N 34° 32' 17.00",E 108° 55' 09.30",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,UPDU9Z,RW06R,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Z,,Base,,,,,10,IF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,At or Below,220,,,,,,,,,,1.00
ZLXY,UPDU9Z,,Base,,,,,20,TF,XY520,Waypoint,N 34° 32' 24.30",E 109° 04' 48.60",,,,,At or Above,5910,,,,,,,,,,,,,1.00
ZLXY,UPDU9Z,,Base,,,,,30,TF,KLX,VHF Navaid,N 34° 15' 54.00",E 109° 14' 54.00",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZLXY,UPDU9Z,,Base,,,,,40,TF,XY402,Waypoint,N 34° 03' 12.30",E 109° 09' 01.90",,,,,At or Above,11800,,,,,,,,,,,,,1.00
ZLXY,UPDU9Z,,Base,,,,,50,TF,UPDUM,Waypoint,N 33° 23' 44.00",E 108° 51' 14.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC1A,RW06L,Runway,,,,,10,CD,,,,,,,52.0 M,,At or Above,4270,,,,LCZ,VHF Navaid,8.2,,,,,,,
ZLXY,WJC1A,RW06L,Runway,,,,,20,CD,,,,,,,52.0 M,,At or Above,5250,,,,LCZ,VHF Navaid,11.4,,,,,,,
ZLXY,WJC1A,RW06L,Runway,,,,,30,DF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1A,RW06R,Runway,,,,,10,CD,,,,,,,52.0 M,,At or Above,4270,,,,LCZ,VHF Navaid,8.2,,,,,,,
ZLXY,WJC1A,RW06R,Runway,,,,,20,CD,,,,,,,52.0 M,,At or Above,5250,,,,LCZ,VHF Navaid,11.4,,,,,,,
ZLXY,WJC1A,RW06R,Runway,,,,,30,DF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1A,,Base,,,,,10,IF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1A,,Base,,,,,20,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,
ZLXY,WJC1B,RW24L,Runway,,,,,10,CD,,,,,,,232.0 M,,At or Above,4600,,,,LCZ,VHF Navaid,10.1,,,,,,,
ZLXY,WJC1B,RW24L,Runway,,,,,20,CD,,,,,,,232.0 M,,At or Above,5910,,At or Below,220,LCZ,VHF Navaid,16.1,,,,,,,
ZLXY,WJC1B,RW24L,Runway,,,,,30,DF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,Right,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1B,RW24R,Runway,,,,,10,CD,,,,,,,232.0 M,,At or Above,4600,,,,LCZ,VHF Navaid,10.1,,,,,,,
ZLXY,WJC1B,RW24R,Runway,,,,,20,CD,,,,,,,232.0 M,,At or Above,5910,,At or Below,220,LCZ,VHF Navaid,16.1,,,,,,,
ZLXY,WJC1B,RW24R,Runway,,,,,30,DF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,Right,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1B,,Base,,,,,10,IF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1B,,Base,,,,,20,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,8860,,,,,,,,,,,,,
ZLXY,WJC1B,,Base,,,,,30,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,10,DF,DE23R,Waypoint,N 34° 26' 31.75",E 108° 44' 08.25",True,,,,,,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,20,CA,,,,,,,232.0 M,,At or Above,2140,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,30,DF,D262K,Waypoint,N 34° 25' 01.45",E 108° 34' 47.10",True,,,,At or Above,4600,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,40,CD,,,,,,,262.0 M,,,,,At or Below,220,LCZ,VHF Navaid,15.8,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,50,DF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,Right,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,60,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,8860,,,,,,,,,,,,,
ZLXY,WJC1C,RW23R,Base,,,,,70,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,
ZLXY,WJC1D,RW05L,Base,,,,,10,DF,DE05L,Waypoint,N 34° 27' 52.95",E 108° 46' 00.30",True,,,,,,,,,,,,,,,,,,
ZLXY,WJC1D,RW05L,Base,,,,,20,CA,,,,,,,52.0 M,,At or Above,2140,,,,,,,,,,,,,
ZLXY,WJC1D,RW05L,Base,,,,,30,CD,,,,,,,16.0 M,,At or Above,4930,,At or Below,250,LCZ,VHF Navaid,11.4,,,,,,,
ZLXY,WJC1D,RW05L,Base,,,,,40,DF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,
ZLXY,WJC1D,RW05L,Base,,,,,50,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,
ZLXY,WJC9W,RW05L,Base,,,,,10,DF,DE05L,Waypoint,N 34° 27' 52.95",E 108° 46' 00.30",True,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9W,RW05L,Base,,,,,20,VA,,,,,,,52.0 M,,At or Above,2140,,,,,,,,,,,,,1.00
ZLXY,WJC9W,RW05L,Base,,,,,30,DF,XY410,Waypoint,N 34° 38' 10.60",E 108° 50' 32.10",,,,,At or Above,4930,,,,,,,,,,,,,1.00
ZLXY,WJC9W,RW05L,Base,,,,,40,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,1.00
ZLXY,WJC9W,RW05L,Base,,,,,50,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,10,DF,DE23R,Waypoint,N 34° 26' 31.75",E 108° 44' 08.25",True,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,20,VA,,,,,,,232.0 M,,At or Above,2140,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,30,DF,XY701,Waypoint,N 34° 24' 59.70",E 108° 34' 37.00",,,,,At or Above,4600,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,40,TF,XY702,Waypoint,N 34° 23' 21.70",E 108° 24' 33.60",,,,,,,,At or Below,205,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,50,TF,XY703,Waypoint,N 34° 29' 50.30",E 108° 22' 23.90",,,,,At or Above,6890,,At or Below,220,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,60,TF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,70,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,8860,,,,,,,,,,,,,1.00
ZLXY,WJC9X,RW23R,Base,,,,,80,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9Y,RW24L,Runway,,,,,10,CF,XY699,Waypoint,N 34° 20' 13.10",E 108° 38' 29.80",,,232.0 M,,At or Above,4600,,,,LCZ,VHF Navaid,,,,,,,,1.00
ZLXY,WJC9Y,RW24L,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,WJC9Y,RW24R,Runway,,,,,10,CF,XY630,Waypoint,N 34° 20' 22.40",E 108° 38' 20.00",,,232.0 M,,At or Above,4600,,,,LCZ,VHF Navaid,,,,,,,,1.00
ZLXY,WJC9Y,RW24R,Runway,,,,,20,TF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,WJC9Y,,Base,,,,,10,IF,XY620,Waypoint,N 34° 15' 03.10",E 108° 31' 24.10",,,,,At or Above,5910,,At or Below,220,,,,,,,,,,1.00
ZLXY,WJC9Y,,Base,,,,,20,TF,XY960,Waypoint,N 34° 20' 15.50",E 108° 25' 35.70",,,,,At or Above,6890,,At or Below,230,,,,,,,,,,1.00
ZLXY,WJC9Y,,Base,,,,,30,TF,FNH,VHF Navaid,N 34° 33' 12.00",E 108° 37' 54.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9Y,,Base,,,,,40,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,8860,,,,,,,,,,,,,1.00
ZLXY,WJC9Y,,Base,,,,,50,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,1.00
ZLXY,WJC9Z,RW06L,Runway,,,,,10,CF,XY510,Waypoint,N 34° 32' 26.20",E 108° 54' 59.40",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,WJC9Z,RW06L,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,,,,,,,,,,,,1.00
ZLXY,WJC9Z,RW06R,Runway,,,,,10,CF,XY599,Waypoint,N 34° 32' 17.00",E 108° 55' 09.30",,,52.0 M,,At or Above,4270,,,,FNH,VHF Navaid,,,,,,,,1.00
ZLXY,WJC9Z,RW06R,Runway,,,,,20,TF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,,,,,,,,,,,,1.00
ZLXY,WJC9Z,,Base,,,,,10,IF,XY420,Waypoint,N 34° 37' 09.90",E 109° 01' 55.90",,,,,At or Above,5250,,,,,,,,,,,,,1.00
ZLXY,WJC9Z,,Base,,,,,20,TF,MIZ,VHF Navaid,N 34° 49' 12.00",E 108° 59' 42.00",,,,,At or Above,7880,,,,,,,,,,,,,1.00
ZLXY,WJC9Z,,Base,,,,,30,TF,WJC,VHF Navaid,N 35° 46' 42.00",E 109° 22' 36.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,10,VA,,,,,,,110.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,20,DF,CK101,Waypoint,N 47° 37' 17.50",E 106° 57' 46.55",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,30,DF,CK118,Waypoint,N 47° 33' 03.10",E 106° 40' 52.80",True,,,Right,,,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,40,DF,CK102,Waypoint,N 47° 51' 01.85",E 106° 25' 49.80",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,50,TF,MARAL,Waypoint,N 48° 05' 49.30",E 106° 25' 37.55",,,,,,,,,,,,,,,,,,,1.00
ZMCK,BURK2D,RW11,Base,,,,,60,TF,BURKU,Waypoint,N 48° 54' 26.00",E 106° 37' 26.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2C,RW29,Base,,,,,10,VA,,,,,,,290.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,EGER2C,RW29,Base,,,,,20,DF,CK201,Waypoint,N 47° 39' 49.45",E 106° 43' 28.40",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2C,RW29,Base,,,,,30,DF,CK202,Waypoint,N 47° 25' 58.15",E 106° 54' 32.10",,,,Left,,,,,,,,,,,,,,,1.00
ZMCK,EGER2C,RW29,Base,,,,,40,TF,CK107,Waypoint,N 47° 33' 41.70",E 107° 17' 46.05",,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2C,RW29,Base,,,,,50,TF,EGERO,Waypoint,N 47° 44' 43.00",E 107° 55' 01.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2D,RW11,Base,,,,,10,VA,,,,,,,110.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,EGER2D,RW11,Base,,,,,20,DF,CK101,Waypoint,N 47° 37' 17.50",E 106° 57' 46.55",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2D,RW11,Base,,,,,30,DF,CK107,Waypoint,N 47° 33' 41.70",E 107° 17' 46.05",,,,,,,,,,,,,,,,,,,1.00
ZMCK,EGER2D,RW11,Base,,,,,40,TF,EGERO,Waypoint,N 47° 44' 43.00",E 107° 55' 01.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2A,RW29,Base,,,,,10,CD,,,,,,,290.0 M,,,,,,,SER,VHF Navaid,4.0,,,,,,,
ZMCK,ISMI2A,RW29,Base,,,,,20,VI,,,,,,,155.0 M,Left,,,,,,,,,,,,,,,
ZMCK,ISMI2A,RW29,Base,,,,,30,CF,ISMIN,Waypoint,N 46° 50' 07.00",E 106° 49' 27.00",,,185.0 M,,,,,,,SER,VHF Navaid,,,,,,,,
ZMCK,ISMI2B,RW11,Base,,,,,10,CD,,,,,,,110.0 M,,,,,,,SER,VHF Navaid,6.0,,,,,,,
ZMCK,ISMI2B,RW11,Base,,,,,20,VI,,,,,,,215.0 M,Right,,,,,,,,,,,,,,,
ZMCK,ISMI2B,RW11,Base,,,,,30,CF,ISMIN,Waypoint,N 46° 50' 07.00",E 106° 49' 27.00",,,185.0 M,,,,,,,SER,VHF Navaid,,,,,,,,
ZMCK,ISMI2C,RW29,Base,,,,,10,VA,,,,,,,290.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,ISMI2C,RW29,Base,,,,,20,DF,CK201,Waypoint,N 47° 39' 49.45",E 106° 43' 28.40",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2C,RW29,Base,,,,,30,DF,CK205,Waypoint,N 47° 20' 21.95",E 106° 37' 19.80",,,,Left,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2C,RW29,Base,,,,,40,TF,ISMIN,Waypoint,N 46° 50' 07.00",E 106° 49' 27.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2D,RW11,Base,,,,,10,VA,,,,,,,110.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,ISMI2D,RW11,Base,,,,,20,DF,CK101,Waypoint,N 47° 37' 17.50",E 106° 57' 46.55",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2D,RW11,Base,,,,,30,DF,CK110,Waypoint,N 47° 20' 05.00",E 106° 59' 57.25",,,,Right,,,,,,,,,,,,,,,1.00
ZMCK,ISMI2D,RW11,Base,,,,,40,TF,ISMIN,Waypoint,N 46° 50' 07.00",E 106° 49' 27.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,LUBS2A,RW29,Base,,,,,10,CD,,,,,,,290.0 M,,,,,,,SER,VHF Navaid,4.0,,,,,,,
ZMCK,LUBS2A,RW29,Base,,,,,20,VI,,,,,,,343.0 M,,,,,,,SER,VHF Navaid,,,,,,,,
ZMCK,LUBS2A,RW29,Base,,,,,30,CF,LUBSO,Waypoint,N 48° 08' 33.00",E 105° 52' 10.00",,,313.0 M,,,,,,,SER,VHF Navaid,,,,,,,,
ZMCK,LUBS2B,RW11,Base,,,,,10,CD,,,,,,,110.0 M,,,,,,,SER,VHF Navaid,6.0,,,,,,,
ZMCK,LUBS2B,RW11,Base,,,,,20,DF,SER,VHF Navaid,N 47° 38' 41.10",E 106° 49' 08.70",,,,Right,,,,,,,,,,,,,,,
ZMCK,LUBS2B,RW11,Base,,,,,30,TF,LUBSO,Waypoint,N 48° 08' 33.00",E 105° 52' 10.00",,,,,,,,,,,,,,,,,,,
ZMCK,LUBS2C,RW29,Base,,,,,10,VA,,,,,,,290.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,LUBS2C,RW29,Base,,,,,20,DF,CK201,Waypoint,N 47° 39' 49.45",E 106° 43' 28.40",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,LUBS2C,RW29,Base,,,,,30,DF,CK102,Waypoint,N 47° 51' 01.85",E 106° 25' 49.80",,,,,,,,,,,,,,,,,,,1.00
ZMCK,LUBS2C,RW29,Base,,,,,40,TF,LUBSO,Waypoint,N 48° 08' 33.00",E 105° 52' 10.00",,,,,,,,,,,,,,,,,,,1.00
ZMCK,LUBS3D,RW11,Base,,,,,10,VA,,,,,,,110.0 M,,At or Above,4930,,,,,,,,,,,,,1.00
ZMCK,LUBS3D,RW11,Base,,,,,20,DF,CK101,Waypoint,N 47° 37' 17.50",E 106° 57' 46.55",True,,,,,,,,,,,,,,,,,,1.00
ZMCK,LUBS3D,RW11,Base,,,,,30,DF,CK118,Waypoint,N 47° 33' 03.10",E 106° 40' 52.80",True,,,Right,,,,,,,,,,,,,,,1.00
ZMCK,LUBS3D,RW11,Base,,,,,40,DF,CK102,Waypoint,N 47° 51' 01.85",E 106° 25' 49.80",,,,,At or Above,9850,,,,,,,,,,,,,1.00
ZMCK,LUBS3D,RW11,Base,,,,,50,TF,LUBSO,Waypoint,N 48° 08' 33.00",E 105° 52' 10.00",,,,,,,,,,,,,,,,,,,1.00
